0, 1, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00001.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00002.png', 4.963810045205794
271, 272, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00272.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00273.png', 6.412426147188984
272, 273, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00273.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00274.png', 5.197847331293945
273, 274, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00274.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00275.png', 4.841151076354105
274, 275, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00275.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00276.png', 5.317810684897838
275, 276, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00276.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00277.png', 4.773231944994389
276, 277, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00277.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00278.png', 5.44124087026215
277, 278, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00278.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00279.png', 4.7878408386195535
278, 279, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00279.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00280.png', 5.351703854525328
279, 280, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00280.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00281.png', 4.515360266660944
280, 281, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00281.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00282.png', 4.869079586819269
281, 282, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00282.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00283.png', 4.164943842675645
282, 283, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00283.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00284.png', 4.569828321115079
283, 284, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00284.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00285.png', 3.8382887451346095
284, 285, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00285.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00286.png', 3.934950068509789
285, 286, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00286.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00287.png', 4.403928506142489
286, 287, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00287.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00288.png', 4.100638570889516
287, 288, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00288.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00289.png', 3.7778599390247605
288, 289, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00289.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00290.png', 4.00361742744678
289, 290, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00290.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00291.png', 4.085668725198407
290, 291, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00291.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00292.png', 3.966309927877919
291, 292, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00292.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00293.png', 3.751558145891497
292, 293, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00293.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00294.png', 3.9437331825690443
293, 294, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00294.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00295.png', 4.574386407864964
294, 295, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00295.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00296.png', 4.247896077709938
295, 296, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00296.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00297.png', 4.080779308904571
296, 297, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00297.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00298.png', 4.001183048956201
297, 298, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00298.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00299.png', 4.978190158629173
298, 299, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00299.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00300.png', 5.84850175756071
299, 300, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00300.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00301.png', 6.182956568858656
300, 301, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00301.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00302.png', 6.112951916328813
301, 302, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00302.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00303.png', 6.325646969023646
302, 303, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00303.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00304.png', 5.990061208083346
303, 304, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00304.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00305.png', 6.123080158836064
304, 305, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00305.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00306.png', 6.029710774556191
305, 306, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00306.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00307.png', 5.507679598711054
306, 307, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00307.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00308.png', 5.206061090708793
307, 308, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00308.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00309.png', 5.093551876292302
308, 309, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00309.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00310.png', 4.9580069800882
309, 310, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00310.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00311.png', 5.0619296245162415
310, 311, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00311.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00312.png', 4.736199688762218
311, 312, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00312.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00313.png', 5.193930714164829
312, 313, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00313.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00314.png', 4.989852971351101
313, 314, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00314.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00315.png', 4.494413966660402
314, 315, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00315.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00316.png', 4.734529877030123
315, 316, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00316.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00317.png', 3.9999320245633028
316, 317, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00317.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00318.png', 4.820757174192121
317, 318, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00318.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00319.png', 5.023970772391685
318, 319, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00319.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00320.png', 3.957333600043898
319, 320, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00320.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00321.png', 4.179193471365874
320, 321, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00321.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00322.png', 4.424302886564365
321, 322, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00322.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00323.png', 5.026943916347203
322, 323, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00323.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00324.png', 5.307052342737565
323, 324, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00324.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00325.png', 5.469926912098073
324, 325, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00325.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00326.png', 5.309763766663784
325, 326, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00326.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00327.png', 6.166990286837463
326, 327, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00327.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00328.png', 5.8281024044875185
327, 328, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00328.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00329.png', 5.540382782365012
328, 329, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00329.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00330.png', 4.994349636796949
329, 330, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00330.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00331.png', 4.945229930429963
330, 331, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00331.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00332.png', 5.290770531627343
331, 332, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00332.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00333.png', 5.622215951742
332, 333, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00333.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00334.png', 5.915376053010751
333, 334, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00334.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00335.png', 5.038891286177327
334, 335, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00335.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00336.png', 5.362311822358996
335, 336, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00336.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00337.png', 5.2669446561097795
336, 337, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00337.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00338.png', 5.450265471993361
337, 338, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00338.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00339.png', 5.729699131702579
338, 339, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00339.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00340.png', 5.826106120740053
339, 340, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00340.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00341.png', 4.529918843387984
340, 341, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00341.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00342.png', 5.152188550089642
341, 342, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00342.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00343.png', 5.9653960143477445
342, 343, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00343.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00344.png', 5.710509706177337
343, 344, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00344.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00345.png', 5.829936396346937
344, 345, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00345.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00346.png', 5.903719779868764
345, 346, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00346.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00347.png', 6.346843224981617
346, 347, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00347.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00348.png', 6.455932633058986
347, 348, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00348.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00349.png', 5.3715482292596235
348, 349, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00349.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00350.png', 5.7724558505293375
349, 350, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00350.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00351.png', 5.097511569357485
350, 351, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00351.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00352.png', 5.225456559334511
351, 352, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00352.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00353.png', 4.5935943000615795
352, 353, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00353.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00354.png', 5.103116671716058
353, 354, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00354.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00355.png', 4.44332951925846
354, 355, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00355.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00356.png', 4.5626944648063565
355, 356, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00356.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00357.png', 4.766955132978478
356, 357, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00357.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00358.png', 4.900742945130617
357, 358, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00358.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00359.png', 5.6208390360138045
358, 359, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00359.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00360.png', 5.892308775254557
359, 360, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00360.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00361.png', 6.135575501292485
360, 361, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00361.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00362.png', 5.401989435452987
361, 362, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00362.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00363.png', 5.692450342807731
362, 363, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00363.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00364.png', 5.0757446579264265
363, 364, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00364.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00365.png', 4.599139367554177
364, 365, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00365.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00366.png', 5.12986824804518
365, 366, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00366.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00367.png', 5.100421582095891
366, 367, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00367.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00368.png', 5.643339202544588
367, 368, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00368.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00369.png', 4.166914633906596
368, 369, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00369.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00370.png', 3.7347808548824646
369, 370, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00370.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00371.png', 5.559703489777733
370, 371, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00371.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00372.png', 3.8919597918961926
371, 372, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00372.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00373.png', 4.61363984784479
372, 373, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00373.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00374.png', 3.9308472725202237
373, 374, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00374.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00375.png', 4.3913895523926625
374, 375, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00375.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00376.png', 4.6321656213370686
375, 376, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00376.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00377.png', 5.096527573575046
376, 377, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00377.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00378.png', 3.9219758444662185
377, 378, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00378.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00379.png', 3.6307494659024653
378, 379, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00379.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00380.png', 4.440605376553743
379, 380, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00380.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00381.png', 4.842322507937701
380, 381, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00381.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00382.png', 4.744915771243525
381, 382, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00382.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00383.png', 4.654520521886551
382, 383, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00383.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00384.png', 4.606377200716279
383, 384, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00384.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00385.png', 5.752301265279152
384, 385, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00385.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00386.png', 5.885851152716712
385, 386, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00386.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00387.png', 6.914493618374428
386, 387, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00387.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00388.png', 6.429919144927743
387, 388, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00388.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00389.png', 6.7447793256611
388, 389, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00389.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00390.png', 6.507573438706004
389, 390, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00390.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00391.png', 6.530419321072662
390, 391, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00391.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00392.png', 7.222737571278083
391, 392, './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00392.png', './GTEA61/flow_y_processed/S1/spread_peanut,spoon,bread/2/flow_y_00393.png', 5.974000319697981
