0, 1, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0002.png', 0.328030814707734
299, 300, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0300.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0301.png', 0.04128046811908642
300, 301, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0301.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0302.png', 0.03946334863573304
301, 302, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0302.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0303.png', 0.047540850746769926
302, 303, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0303.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0304.png', 0.04221575224090396
303, 304, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0304.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0305.png', 0.04241557196913623
304, 305, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0305.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0306.png', 0.032070236167140186
305, 306, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0306.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0307.png', 0.030435972099855057
306, 307, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0307.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0308.png', 0.05190775357363892
307, 308, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0308.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0309.png', 0.2781710079264945
308, 309, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0309.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0310.png', 0.3233828518518545
309, 310, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0310.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0311.png', 0.29791863469461993
310, 311, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0311.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0312.png', 0.28621458333620287
311, 312, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0312.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0313.png', 0.24409210363167633
312, 313, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0313.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0314.png', 0.24295309142294322
313, 314, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0314.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0315.png', 0.2532766992101997
314, 315, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0315.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0316.png', 0.254664753116841
315, 316, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0316.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0317.png', 0.26394713039691275
316, 317, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0317.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0318.png', 0.26504497590593235
317, 318, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0318.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0319.png', 0.2624294303829351
318, 319, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0319.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0320.png', 0.24963628107836322
319, 320, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0320.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0321.png', 0.28708946746297315
320, 321, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0321.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0322.png', 0.0740115075902896
321, 322, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0322.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0323.png', 0.020277210329488687
322, 323, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0323.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0324.png', 0.030792748897177133
323, 324, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0324.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0325.png', 0.08672276213462543
324, 325, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0325.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0326.png', 0.107445867834693
325, 326, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0326.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0327.png', 0.13972105315563052
326, 327, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0327.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0328.png', 0.1309178425344664
327, 328, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0328.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0329.png', 0.15717662021445833
328, 329, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0329.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0330.png', 0.13670970862722764
329, 330, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0330.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0331.png', 0.12769219556429418
330, 331, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0331.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0332.png', 0.1375861844867837
331, 332, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0332.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0333.png', 0.12584449781150572
332, 333, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0333.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0334.png', 0.12166822656765947
333, 334, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0334.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0335.png', 0.13086841012878653
334, 335, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0335.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0336.png', 0.11266119973969695
335, 336, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0336.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0337.png', 0.09894116109046483
336, 337, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0337.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0338.png', 0.05916637949768925
337, 338, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0338.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0339.png', 0.038989280464671844
338, 339, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0339.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0340.png', 0.031219767816735543
339, 340, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0340.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0341.png', 0.019812266905089984
340, 341, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0341.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0342.png', 0.023854614033814055
341, 342, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0342.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0343.png', 0.02541939747089875
342, 343, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0343.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0344.png', 0.011195275204437673
343, 344, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0344.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0345.png', 0.01895455514356647
344, 345, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0345.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0346.png', 0.010157407096951381
345, 346, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0346.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0347.png', 0.017931599546104356
346, 347, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0347.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0348.png', 0.008567004826127734
347, 348, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0348.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0349.png', -0.0
348, 349, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0349.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0350.png', -0.0
349, 350, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0350.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0351.png', -0.0
350, 351, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0351.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0352.png', -0.0
351, 352, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0352.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0353.png', -0.0
352, 353, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0353.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0354.png', -0.0
353, 354, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0354.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0355.png', -0.0
354, 355, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0355.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0356.png', -0.0
355, 356, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0356.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0357.png', -0.0
356, 357, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0357.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0358.png', -0.0
357, 358, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0358.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0359.png', -0.0
358, 359, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0359.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0360.png', -0.0
359, 360, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0360.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0361.png', 0.009013185442534974
360, 361, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0361.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0362.png', 0.01641704712109765
361, 362, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0362.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0363.png', 0.0089242343066975
362, 363, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0363.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0364.png', 0.00874590784647976
363, 364, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0364.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0365.png', 0.08245048657175007
364, 365, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0365.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0366.png', 0.07237586076737715
365, 366, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0366.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0367.png', 0.07702448885754595
366, 367, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0367.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0368.png', 0.059720348475035406
367, 368, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0368.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0369.png', 0.05842578499856206
368, 369, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0369.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0370.png', 0.07383671179468733
369, 370, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0370.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0371.png', 0.08794869015647709
370, 371, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0371.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0372.png', 0.08239387701431983
371, 372, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0372.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0373.png', 0.07008155769725183
372, 373, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0373.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0374.png', 0.09192841921060285
373, 374, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0374.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0375.png', 0.0678274373652294
374, 375, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0375.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0376.png', 0.07857669287767957
375, 376, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0376.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0377.png', 0.07748525686697194
376, 377, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0377.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0378.png', 0.07943551712474957
377, 378, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0378.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0379.png', 0.10065862274370993
378, 379, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0379.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0380.png', 0.1260946844353382
379, 380, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0380.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0381.png', 0.12161763957066282
380, 381, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0381.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0382.png', 0.10644649621211291
381, 382, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0382.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0383.png', 0.10591939840399481
382, 383, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0383.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0384.png', 0.09770143046601631
383, 384, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0384.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0385.png', 0.0951539532404203
384, 385, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0385.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0386.png', 0.11673036981450681
385, 386, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0386.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0387.png', 0.1307695274046523
386, 387, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0387.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0388.png', 0.14634850702950855
387, 388, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0388.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0389.png', 0.12126334750094038
388, 389, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0389.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0390.png', 0.11857034388938047
389, 390, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0390.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0391.png', 0.14486855928737002
390, 391, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0391.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0392.png', 0.16341346186262212
391, 392, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0392.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0393.png', 0.1552654803253699
392, 393, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0393.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0394.png', 0.142807334473968
393, 394, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0394.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0395.png', 0.14687244499672394
394, 395, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0395.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0396.png', 0.14957742121646947
395, 396, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0396.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0397.png', 0.14439008008066687
396, 397, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0397.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0398.png', 0.12903519060714744
397, 398, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0398.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0399.png', 0.13670970862722764
398, 399, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0399.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0400.png', 0.16542814837615555
399, 400, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0400.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0401.png', 0.1598665409120754
400, 401, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0401.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0402.png', 0.11760034536760046
401, 402, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0402.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0403.png', 0.0849871984843609
402, 403, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0403.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0404.png', 0.08177047765393743
403, 404, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0404.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0405.png', 0.08811549685548398
404, 405, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0405.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0406.png', 0.0981331495982979
405, 406, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0406.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0407.png', 0.08783743723260617
406, 407, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0407.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0408.png', 0.08543600592880396
407, 408, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0408.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0409.png', 0.07372012142783796
408, 409, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0409.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0410.png', 0.0807476011626085
409, 410, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0410.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0411.png', 0.09460944662136811
410, 411, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0411.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0412.png', 0.06543398000802177
411, 412, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0412.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0413.png', 0.09247733427362377
412, 413, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0413.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0414.png', 0.09082782593233853
413, 414, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0414.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0415.png', 0.11006276112741722
414, 415, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0415.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0416.png', 0.1105318265772284
415, 416, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0416.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0417.png', 0.08911451600162325
416, 417, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0417.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0418.png', 0.10247419545024643
417, 418, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0418.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0419.png', 0.22228483068568797
418, 419, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0419.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0420.png', 0.219870963953789
419, 420, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0420.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0421.png', 0.17898488515736807
420, 421, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0421.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0422.png', 0.1626327150363247
421, 422, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0422.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0423.png', 0.16240283293432212
422, 423, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0423.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0424.png', 0.21933763522412095
423, 424, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0424.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0425.png', 0.20738320350102463
424, 425, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0425.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0426.png', 0.2048159871504356
425, 426, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0426.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0427.png', 0.1806695279905332
426, 427, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0427.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0428.png', 0.240115135454709
427, 428, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0428.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0429.png', 0.2449938169839233
428, 429, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0429.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0430.png', 0.22064949320833754
429, 430, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0430.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0431.png', 0.2561262664109791
430, 431, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0431.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0432.png', 0.274833351149387
431, 432, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0432.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0433.png', 0.2623154418447173
432, 433, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0433.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0434.png', 0.2663294594713921
433, 434, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0434.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0435.png', 0.26447738492821704
434, 435, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0435.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0436.png', 0.23123223199187742
435, 436, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0436.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0437.png', 0.2753166311155735
436, 437, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0437.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0438.png', 0.25520364068272056
437, 438, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0438.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0439.png', 0.2634163889860412
438, 439, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0439.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0440.png', 0.22651370043879532
439, 440, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0440.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0441.png', 0.22036279779932774
440, 441, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0441.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0442.png', 0.20700522701637114
441, 442, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0442.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0443.png', 0.21970691922851499
442, 443, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0443.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0444.png', 0.2232636589240598
443, 444, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0444.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0445.png', 0.22558130536912038
444, 445, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0445.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0446.png', 0.2279699024773938
445, 446, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0446.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0447.png', 0.2299054809934088
446, 447, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0447.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0448.png', 0.2137260690775822
447, 448, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0448.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0449.png', 0.13279187732903708
448, 449, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0449.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0450.png', 0.10017644603061537
