0, 1, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0001.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0002.png', 0.1994726609673858
271, 272, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0272.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0273.png', 0.3766415132672199
272, 273, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0273.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0274.png', 0.4061476804652914
273, 274, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0274.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0275.png', 0.3832215143649621
274, 275, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0275.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0276.png', 0.36906832653363514
275, 276, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0276.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0277.png', 0.3325425939039036
276, 277, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0277.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0278.png', 0.32676976730852775
277, 278, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0278.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0279.png', 0.325437753395809
278, 279, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0279.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0280.png', 0.37329392553621554
279, 280, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0280.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0281.png', 0.3910280844728858
280, 281, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0281.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0282.png', 0.24585497371543844
281, 282, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0282.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0283.png', 0.077197361910631
282, 283, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0283.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0284.png', 0.06871946669110768
283, 284, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0284.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0285.png', 0.06741013916732852
284, 285, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0285.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0286.png', 0.05681328896505147
285, 286, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0286.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0287.png', 0.04228238206040315
286, 287, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0287.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0288.png', 0.028711317700951172
287, 288, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0288.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0289.png', 0.05724849659412823
288, 289, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0289.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0290.png', 0.04128046811908642
289, 290, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0290.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0291.png', 0.06434975698056714
290, 291, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0291.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0292.png', 0.04074392246859816
291, 292, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0292.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0293.png', 0.017852476296986147
292, 293, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0293.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0294.png', 0.04101238817773743
293, 294, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0294.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0295.png', 0.04663048093659741
294, 295, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0295.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0296.png', 0.03549630219747492
295, 296, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0296.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0297.png', 0.06186291023571242
296, 297, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0297.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0298.png', 0.09082782593233853
297, 298, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0298.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0299.png', 0.3259162440022326
298, 299, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0299.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0300.png', 0.25643347763338126
299, 300, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0300.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0301.png', 0.2735675006469613
300, 301, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0301.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0302.png', 0.31321305026053137
301, 302, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0302.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0303.png', 0.31648304475315026
302, 303, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0303.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0304.png', 0.3284732734285936
303, 304, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0304.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0305.png', 0.3325425939039036
304, 305, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0305.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0306.png', 0.3268038836395341
305, 306, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0306.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0307.png', 0.3479316098495364
306, 307, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0307.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0308.png', 0.3618867137303897
307, 308, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0308.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0309.png', 0.33078251412017035
308, 309, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0309.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0310.png', 0.28171043752031094
309, 310, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0310.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0311.png', 0.2810484096790243
310, 311, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0311.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0312.png', 0.3181461016805638
311, 312, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0312.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0313.png', 0.2889806465043119
312, 313, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0313.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0314.png', 0.3050310776136102
313, 314, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0314.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0315.png', 0.31408444165962457
314, 315, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0315.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0316.png', 0.27902093380104176
315, 316, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0316.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0317.png', 0.24271714442260345
316, 317, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0317.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0318.png', 0.23797715131903663
317, 318, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0318.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0319.png', 0.28001711098015014
318, 319, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0319.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0320.png', 0.12963065248359384
319, 320, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0320.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0321.png', 0.026378648289766483
320, 321, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0321.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0322.png', 0.008117133127105292
321, 322, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0322.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0323.png', 0.0437424289580414
322, 323, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0323.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0324.png', 0.07459338603682354
323, 324, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0324.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0325.png', 0.1829214201653529
324, 325, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0325.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0326.png', 0.1630002891416513
325, 326, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0326.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0327.png', 0.18366976412206282
326, 327, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0327.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0328.png', 0.22077231590741725
327, 328, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0328.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0329.png', 0.22732318196687212
328, 329, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0329.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0330.png', 0.2051533925417782
329, 330, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0330.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0331.png', 0.2397989146670003
330, 331, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0331.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0332.png', 0.24058913061769133
331, 332, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0332.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0333.png', 0.26934060574469243
332, 333, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0333.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0334.png', 0.2806066451561306
333, 334, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0334.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0335.png', 0.3317985566557931
334, 335, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0335.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0336.png', 0.3034380689396425
335, 336, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0336.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0337.png', 0.3096447962613346
336, 337, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0337.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0338.png', 0.32612119755955926
337, 338, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0338.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0339.png', 0.34489076607673813
338, 339, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0339.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0340.png', 0.35311958607953337
339, 340, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0340.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0341.png', 0.335913345336441
340, 341, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0341.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0342.png', 0.30922362205626197
341, 342, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0342.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0343.png', 0.30474818251543123
342, 343, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0343.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0344.png', 0.32659915729289557
343, 344, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0344.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0345.png', 0.3462808186838779
344, 345, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0345.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0346.png', 0.3774284546508748
345, 346, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0346.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0347.png', 0.4768653041143224
346, 347, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0347.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0348.png', 0.4830958117268681
347, 348, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0348.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0349.png', 0.4651192038641851
348, 349, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0349.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0350.png', 0.4564615689748827
349, 350, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0350.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0351.png', 0.4217365939764995
350, 351, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0351.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0352.png', 0.4093561176510358
351, 352, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0352.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0353.png', 0.4064782700925987
352, 353, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0353.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0354.png', 0.40313438099085874
353, 354, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0354.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0355.png', 0.4420559440997328
354, 355, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0355.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0356.png', 0.3957823138222437
355, 356, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0356.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0357.png', 0.424575319095031
356, 357, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0357.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0358.png', 0.3754434781270245
357, 358, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0358.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0359.png', 0.3545240776991375
358, 359, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0359.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0360.png', 0.3179384667075127
359, 360, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0360.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0361.png', 0.2964142907588736
360, 361, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0361.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0362.png', 0.318076897851846
361, 362, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0362.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0363.png', 0.2850095094986218
362, 363, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0363.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0364.png', 0.257890482960487
363, 364, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0364.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0365.png', 0.28825398087422566
364, 365, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0365.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0366.png', 0.2829589152777133
365, 366, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0366.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0367.png', 0.27794908618678144
366, 367, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0367.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0368.png', 0.27646746403967276
367, 368, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0368.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0369.png', 0.24975282628554446
368, 369, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0369.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0370.png', 0.23175401182930327
369, 370, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0370.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0371.png', 0.2453854153386951
370, 371, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0371.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0372.png', 0.2542024439898909
371, 372, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0372.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0373.png', 0.19823496409776625
372, 373, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0373.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0374.png', 0.2084736047207998
373, 374, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0374.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0375.png', 0.2221623523092358
374, 375, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0375.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0376.png', 0.1943315784046576
375, 376, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0376.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0377.png', 0.14381520672755022
376, 377, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0377.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0378.png', 0.16433030935520598
377, 378, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0378.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0379.png', 0.12873713195830033
378, 379, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0379.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0380.png', 0.015284999937458674
379, 380, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0380.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0381.png', 0.047475957009750304
380, 381, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0381.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0382.png', 0.06320033457383692
381, 382, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0382.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0383.png', 0.14777595444684338
382, 383, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0383.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0384.png', 0.1700655000917265
383, 384, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0384.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0385.png', 0.1855137656376307
384, 385, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0385.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0386.png', 0.16506248908089943
385, 386, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0386.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0387.png', 0.18603936427492268
386, 387, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0387.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0388.png', 0.1899637682868517
387, 388, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0388.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0389.png', 0.21048071937610469
388, 389, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0389.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0390.png', 0.18743824819523214
389, 390, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0390.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0391.png', 0.21954282436974373
390, 391, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0391.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0392.png', 0.24893650540645532
391, 392, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0392.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/mmaps/map0393.png', 0.21670424866565066
