0, 1, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00001.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00002.png', 4.2553989953750735
271, 272, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00272.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00273.png', 5.0529122398899045
272, 273, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00273.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00274.png', 5.080227601425259
273, 274, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00274.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00275.png', 4.686127997536698
274, 275, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00275.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00276.png', 5.400410025240614
275, 276, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00276.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00277.png', 4.681990219710501
276, 277, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00277.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00278.png', 5.233215549426082
277, 278, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00278.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00279.png', 5.021272985506915
278, 279, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00279.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00280.png', 5.219265697381069
279, 280, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00280.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00281.png', 4.187297903313894
280, 281, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00281.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00282.png', 4.12919448110958
281, 282, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00282.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00283.png', 4.331632766323019
282, 283, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00283.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00284.png', 4.182802280944291
283, 284, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00284.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00285.png', 3.5468776803567375
284, 285, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00285.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00286.png', 4.010969338305141
285, 286, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00286.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00287.png', 4.004379560185288
286, 287, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00287.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00288.png', 3.810977696034691
287, 288, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00288.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00289.png', 3.829322162871792
288, 289, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00289.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00290.png', 3.672413894393976
289, 290, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00290.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00291.png', 3.2469939368043703
290, 291, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00291.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00292.png', 3.1495901952110255
291, 292, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00292.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00293.png', 3.314550050316265
292, 293, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00293.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00294.png', 3.003544465685994
293, 294, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00294.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00295.png', 4.192995803969816
294, 295, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00295.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00296.png', 4.216777959008647
295, 296, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00296.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00297.png', 3.5556908556463607
296, 297, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00297.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00298.png', 3.527596992211626
297, 298, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00298.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00299.png', 4.382993057483423
298, 299, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00299.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00300.png', 5.171375849419536
299, 300, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00300.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00301.png', 6.4734370135163
300, 301, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00301.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00302.png', 6.709077040703559
301, 302, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00302.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00303.png', 6.147781588525738
302, 303, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00303.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00304.png', 5.4632886592971985
303, 304, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00304.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00305.png', 4.034688426944802
304, 305, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00305.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00306.png', 4.746729198411698
305, 306, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00306.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00307.png', 4.878315236231239
306, 307, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00307.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00308.png', 5.180233732054481
307, 308, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00308.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00309.png', 5.147177593963537
308, 309, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00309.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00310.png', 5.01549163552722
309, 310, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00310.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00311.png', 5.002938939472402
310, 311, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00311.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00312.png', 4.9169624485476024
311, 312, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00312.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00313.png', 4.9805005674117755
312, 313, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00313.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00314.png', 4.716904478915477
313, 314, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00314.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00315.png', 4.399369829474857
314, 315, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00315.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00316.png', 4.324569900456879
315, 316, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00316.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00317.png', 3.9361829197558347
316, 317, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00317.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00318.png', 4.951028453731822
317, 318, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00318.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00319.png', 4.864956704604573
318, 319, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00319.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00320.png', 3.3340571680425057
319, 320, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00320.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00321.png', 4.314542884984089
320, 321, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00321.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00322.png', 4.186444603397977
321, 322, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00322.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00323.png', 5.75138639689284
322, 323, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00323.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00324.png', 6.356672836186589
323, 324, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00324.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00325.png', 5.349258460858891
324, 325, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00325.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00326.png', 5.017088119384511
325, 326, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00326.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00327.png', 6.12202537595134
326, 327, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00327.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00328.png', 5.64887146129226
327, 328, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00328.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00329.png', 5.482543224730701
328, 329, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00329.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00330.png', 4.510488624159833
329, 330, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00330.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00331.png', 5.069996295910834
330, 331, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00331.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00332.png', 6.171900310050942
331, 332, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00332.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00333.png', 6.304085667202786
332, 333, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00333.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00334.png', 5.686597562360976
333, 334, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00334.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00335.png', 5.7925970580664545
334, 335, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00335.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00336.png', 5.750388712892215
335, 336, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00336.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00337.png', 4.843424725437312
336, 337, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00337.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00338.png', 5.503283136571346
337, 338, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00338.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00339.png', 5.097398845617679
338, 339, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00339.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00340.png', 5.501762920473545
339, 340, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00340.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00341.png', 4.758742033041953
340, 341, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00341.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00342.png', 4.805846122859244
341, 342, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00342.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00343.png', 4.86155494635382
342, 343, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00343.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00344.png', 5.0285133996239395
343, 344, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00344.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00345.png', 5.042818111638867
344, 345, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00345.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00346.png', 4.804763469838838
345, 346, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00346.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00347.png', 6.160915285060003
346, 347, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00347.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00348.png', 6.249398095911864
347, 348, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00348.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00349.png', 5.025848212690176
348, 349, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00349.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00350.png', 4.2452976920028265
349, 350, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00350.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00351.png', 4.632359239454345
350, 351, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00351.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00352.png', 4.2526143348595395
351, 352, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00352.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00353.png', 5.671105908507463
352, 353, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00353.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00354.png', 5.072140840760943
353, 354, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00354.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00355.png', 4.44840789653016
354, 355, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00355.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00356.png', 4.622998466911878
355, 356, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00356.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00357.png', 4.469767929763007
356, 357, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00357.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00358.png', 4.793699483270104
357, 358, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00358.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00359.png', 4.382669532633456
358, 359, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00359.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00360.png', 4.949106438422924
359, 360, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00360.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00361.png', 4.9894783749048655
360, 361, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00361.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00362.png', 4.798642120838336
361, 362, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00362.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00363.png', 5.7297688839163365
362, 363, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00363.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00364.png', 5.3751525312948205
363, 364, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00364.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00365.png', 4.2624049195439
364, 365, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00365.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00366.png', 5.0264069583283675
365, 366, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00366.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00367.png', 4.558220496746124
366, 367, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00367.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00368.png', 4.889421723077148
367, 368, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00368.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00369.png', 4.649098443639348
368, 369, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00369.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00370.png', 4.563022623297498
369, 370, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00370.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00371.png', 5.903446289055643
370, 371, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00371.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00372.png', 5.217138147810236
371, 372, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00372.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00373.png', 4.796338606820719
372, 373, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00373.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00374.png', 4.267536388501014
373, 374, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00374.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00375.png', 4.584162722356556
374, 375, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00375.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00376.png', 4.574335379103261
375, 376, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00376.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00377.png', 5.013102857292845
376, 377, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00377.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00378.png', 3.520641521750869
377, 378, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00378.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00379.png', 3.6583989002811617
378, 379, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00379.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00380.png', 4.117659634350217
379, 380, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00380.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00381.png', 5.432172900781973
380, 381, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00381.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00382.png', 5.997343589626718
381, 382, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00382.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00383.png', 5.470524946873091
382, 383, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00383.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00384.png', 5.456166894629059
383, 384, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00384.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00385.png', 5.306279292605043
384, 385, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00385.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00386.png', 5.430778946286085
385, 386, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00386.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00387.png', 6.790028980793674
386, 387, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00387.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00388.png', 7.288504568637502
387, 388, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00388.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00389.png', 6.030849286210065
388, 389, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00389.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00390.png', 5.57372776997445
389, 390, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00390.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00391.png', 5.43104074293581
390, 391, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00391.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00392.png', 6.476538816095791
391, 392, './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00392.png', './GTEA61/flow_x_processed/S1/spread_peanut,spoon,bread/2/flow_x_00393.png', 5.095799531458621
